"ip","app","device","os","channel","is_attributed","hour","minute","second"
60293,3,1,19,211,0,13,58,49
79857,9,1,7,107,0,14,37,40
136976,3,1,13,280,0,6,25,29
53852,3,1,13,137,0,13,44,26
40440,3,1,3,280,0,6,21,1
90655,3,1,10,424,0,19,55,20
106707,18,1,13,107,0,16,9,10
97546,15,1,13,138,0,15,8,30
152476,14,1,19,489,0,5,19,39
332269,2,1,13,452,0,1,32,14
48095,9,1,19,466,0,4,12,50
272464,5,1,30,113,1,14,27,49
34655,2,1,19,401,0,8,25,33
105560,14,1,17,480,0,6,1,27
32509,8,1,20,145,0,1,32,49
42311,9,1,26,134,0,0,20,20
172980,12,1,19,265,0,1,35,30
125460,14,1,22,379,0,13,20,2
42289,3,1,19,137,0,1,20,34
125322,1,1,19,137,0,15,50,59
4963,9,1,15,215,0,0,3,54
104813,3,1,8,452,0,5,7,59
85258,12,1,10,178,0,4,20,27
73487,18,1,20,121,0,6,10,4
66699,14,1,13,379,0,4,5,29
81522,3,1,19,280,0,4,31,33
194530,26,1,19,121,0,11,1,31
364515,18,1,18,107,0,15,15,41
107844,12,1,27,328,0,9,44,48
15927,14,1,19,349,0,2,29,57
4019,2,1,35,122,0,10,37,39
88935,9,1,13,334,0,9,7,28
47517,3,1,36,173,0,7,31,9
154955,3,1,19,280,0,6,12,13
92147,9,1,19,215,0,19,16,3
145993,12,1,13,178,0,13,51,26
93430,9,1,19,334,0,4,31,8
230918,1,1,10,439,0,8,23,47
146536,12,1,19,245,0,1,32,21
90443,14,1,19,379,0,4,54,40
295176,3,1,13,280,0,3,43,45
47948,1,1,12,124,0,4,27,55
130691,18,1,20,439,0,23,6,54
107335,64,1,20,459,0,13,2,28
13591,15,1,56,245,0,4,31,1
5348,2,1,17,212,0,18,29,24
93060,21,1,13,232,0,7,34,2
29836,9,1,8,127,0,22,52,45
50385,12,1,20,178,0,6,0,10
49582,9,1,19,232,0,12,23,19
89344,3,1,19,211,0,2,17,46
120112,3,1,9,280,0,11,1,11
77318,12,1,22,145,0,12,44,48
103556,3,1,12,280,0,16,28,54
45399,2,1,11,477,0,9,6,39
175791,2,2,35,205,0,14,52,25
19851,3,1,6,280,0,1,30,46
41399,12,1,23,259,0,4,11,9
75628,14,1,19,113,0,2,15,27
70446,12,1,23,245,0,3,25,25
323867,3,1,17,280,0,7,42,15
70334,13,1,25,477,0,12,33,6
34463,18,1,8,134,0,23,56,33
74999,13,1,25,477,0,6,14,47
155237,3,1,19,452,0,9,47,15
80743,18,1,13,107,0,23,47,20
144891,9,1,25,145,0,10,0,13
81522,12,1,17,409,0,14,13,56
24896,3,1,13,280,0,5,54,34
48426,15,1,13,412,0,17,22,3
53929,2,1,8,205,0,12,0,12
47682,15,1,25,315,0,5,51,12
111715,15,1,3,130,0,23,25,21
32492,13,2,28,400,0,12,5,31
79827,133,3866,866,347,0,3,40,3
1534,15,1,30,3,0,12,6,55
7925,1,1,34,13,0,8,44,7
95856,9,1,53,466,0,1,22,46
59096,3,1,23,280,0,5,31,42
31783,12,1,25,178,0,2,33,53
121942,151,0,50,347,0,3,7,36
55926,12,1,8,265,0,2,13,6
99944,12,1,14,265,0,14,31,41
5348,15,1,17,138,0,5,50,35
119289,19,0,21,347,0,3,45,15
85536,3,1,19,371,0,2,17,41
100311,9,1,17,244,0,16,8,2
56370,11,1,16,319,0,5,47,9
50867,3,1,22,424,0,1,31,39
6432,14,1,1,463,0,15,54,45
359482,14,1,37,442,0,3,0,9
102280,15,1,13,245,0,20,35,5
23907,18,1,35,121,0,14,38,36
55852,9,1,19,134,0,0,1,59
175837,20,2,47,259,0,13,29,30
65598,18,1,14,121,0,2,30,41
9216,1,1,46,118,0,23,45,34
127822,1,1,18,137,0,16,41,40
123340,9,1,17,442,0,13,30,49
117741,20,1,18,259,0,9,3,32
271199,9,1,20,334,0,4,43,1
24943,12,1,19,265,0,18,38,9
273452,3,1,13,317,0,8,33,7
192497,13,1,13,477,0,6,43,28
22409,18,3032,607,107,0,12,22,58
190090,3,1,19,280,0,8,47,52
39400,23,1,19,153,0,13,4,53
108437,18,1,8,121,0,17,25,7
165679,2,1,37,452,0,10,40,6
58999,3,1,19,280,0,1,54,30
90425,8,1,19,145,0,5,55,53
79528,15,1,37,379,0,11,32,27
36286,15,1,14,140,0,3,45,13
26853,15,1,13,315,0,12,10,54
175837,2,2,37,205,0,9,37,27
146705,2,1,13,364,0,15,15,52
121067,15,1,17,245,0,6,7,30
95263,8,1,26,145,0,8,17,32
29646,15,1,47,278,0,1,27,14
93065,2,1,19,237,0,2,21,40
110171,18,1,13,107,0,12,54,39
29685,3,1,18,280,0,5,1,21
15286,11,1,19,325,0,1,54,55
111482,28,1,22,135,0,14,50,11
42289,18,1,31,439,0,3,32,25
69449,12,1,19,259,0,13,30,40
67168,3,1,19,280,0,10,43,48
108341,2,1,19,205,0,14,24,22
81261,2,1,19,377,0,4,29,56
32453,3,1,37,205,0,9,52,10
20295,7,1,79,101,0,15,12,23
73516,15,1,18,245,0,11,15,11
90678,3,1,19,280,0,1,43,52
72204,15,1,19,245,0,0,32,38
96940,3,1,13,205,0,23,40,3
119369,25,1,19,259,0,17,11,38
6212,12,1,6,178,0,0,8,34
209663,12,1,19,245,0,1,29,3
99688,15,1,25,245,0,1,19,18
2603,9,1,19,134,0,23,45,56
45677,15,1,17,430,0,4,38,12
214718,3,1,22,442,0,3,7,42
159355,12,1,13,409,0,10,6,47
37669,15,1,13,278,0,22,58,45
15448,3,1,19,409,0,8,41,35
41425,12,1,10,265,0,11,3,40
282819,3,1,41,424,0,11,49,22
190452,64,1,13,459,0,15,50,37
89567,2,1,19,122,0,0,8,44
60215,15,1,22,3,0,12,46,47
54982,12,1,13,265,0,7,21,57
118208,12,1,17,105,0,5,1,12
110964,8,1,19,145,0,3,16,30
88342,3,1,19,137,0,3,33,9
8968,17,1,16,280,0,6,3,27
48212,9,1,30,215,0,15,23,28
81476,15,1,32,245,0,15,43,54
19134,3,1,13,137,0,0,25,28
79881,12,1,20,265,0,6,12,24
93467,15,1,19,430,0,6,52,48
186085,2,1,19,237,0,7,15,11
189087,3,1,13,280,0,3,19,42
43837,3,1,8,280,0,4,27,45
25705,2,1,19,237,0,2,49,44
14764,13,1,19,400,0,15,55,46
65700,2,1,6,477,0,11,37,5
131744,11,1,3,325,0,23,1,18
155694,23,2,19,153,0,18,12,1
203156,18,1,19,107,0,22,43,3
5314,14,1,18,134,0,5,37,23
82675,3,1,13,205,0,3,0,33
161031,3,1,13,115,0,0,39,25
99915,11,1,15,137,0,8,32,33
53769,9,1,13,234,0,7,45,43
197526,12,1,19,259,0,14,31,49
1337,20,1,17,478,0,9,37,15
210333,12,1,13,497,0,4,36,50
155740,18,1,19,121,0,16,20,17
137052,12,2,22,122,0,2,30,15
30636,15,2,19,140,0,12,12,19
1990,12,1,19,178,0,2,28,56
47199,8,2,19,145,0,23,9,23
79172,3,1,1,424,0,0,37,32
85867,9,1,27,442,0,6,41,15
74013,2,1,19,212,0,2,11,24
92673,9,1,19,107,0,23,11,35
188513,18,1,8,376,0,4,34,4
31824,6,1,19,459,0,3,44,11
52726,3,1,19,280,0,1,30,35
106824,3,1,13,480,0,4,56,28
248846,24,1,22,178,0,7,55,26
123318,18,1,19,107,0,23,10,29
100275,3,1,18,442,0,12,2,28
25614,2,1,19,205,0,2,39,22
211412,15,1,13,245,0,2,41,23
52052,9,2,13,334,0,23,51,29
90286,1,1,8,115,0,9,56,31
33777,12,1,9,178,0,1,17,22
62091,12,1,41,245,0,17,47,40
5314,24,1,27,105,0,12,33,6
95856,14,1,11,486,0,2,37,38
86419,3,1,19,280,0,8,16,47
98762,21,1,13,128,0,17,50,55
24342,3,1,13,280,0,17,16,40
90837,9,1,10,107,0,20,39,7
100237,12,1,9,481,0,1,51,23
85159,13,1,40,477,0,4,59,51
59233,9,1,19,489,0,8,21,10
94417,3,1,32,115,0,6,34,18
201503,18,1,19,107,0,7,10,20
188740,12,1,15,145,0,0,2,22
80995,1,1,17,115,0,5,12,58
22205,12,1,22,178,0,12,41,26
105433,2,2,9,205,0,21,52,55
44513,12,1,19,265,0,4,13,29
1003,18,1,17,107,0,15,9,28
212034,14,1,18,463,0,6,41,19
67733,17,1,18,280,0,5,12,40
53041,2,1,10,219,0,10,7,3
163500,3,1,19,442,0,15,6,2
17008,13,1,13,477,0,8,42,34
178873,15,1,19,480,0,6,21,1
47313,24,2,64,178,0,15,58,38
114661,6,1,14,459,0,8,57,56
39081,8,2,6,145,0,10,33,16
152401,18,1,41,134,0,2,19,35
28223,18,1,19,439,0,23,33,27
74306,3,1,19,280,0,9,12,5
37515,2,1,13,435,0,13,24,16
625,19,0,0,347,0,3,14,8
127503,5,1,19,377,0,0,12,8
93987,26,1,19,266,0,10,52,41
91661,2,2,19,122,0,11,45,13
3289,18,1,18,107,0,22,52,0
4876,2,1,19,237,0,10,7,23
79909,3,1,26,137,0,17,27,39
30587,9,1,4,445,0,5,38,22
99044,9,1,19,442,0,7,25,21
97864,21,1,19,128,0,13,2,29
110445,14,1,18,489,0,0,59,13
48282,12,2,9,178,0,5,9,21
24985,23,1,10,153,0,18,3,21
51471,15,1,10,111,0,4,24,11
105323,24,1,22,105,0,17,52,51
4413,8,1,10,145,0,18,34,35
221202,2,1,58,435,0,0,0,48
128223,15,1,27,480,0,13,1,19
35530,18,1,13,134,0,10,13,44
359599,14,1,19,442,0,19,41,12
204437,3,1,25,115,0,7,0,31
336193,3,1,48,137,0,8,17,5
100212,12,1,9,265,0,13,22,33
100840,3,1,19,442,0,14,58,28
171134,3,1,15,280,0,13,53,41
5348,15,1,13,245,0,7,50,59
34858,23,1,19,153,0,8,22,9
16408,2,1,15,236,0,14,26,18
209212,12,1,13,265,0,2,6,17
328994,12,1,19,265,0,9,39,17
99054,9,1,19,466,0,12,17,32
20756,3,1,8,115,0,0,15,39
91574,2,1,12,205,0,19,28,11
9460,18,1,19,134,0,8,31,19
69375,15,1,15,245,0,1,21,22
3634,18,1,8,107,0,1,37,39
114878,2,1,19,205,0,23,37,44
18834,14,1,19,123,0,13,27,3
5282,18,1,25,121,0,4,44,24
149927,11,1,19,319,0,13,32,59
101096,18,1,15,107,0,10,37,24
100118,9,1,19,232,0,9,18,29
49044,6,1,19,459,0,11,38,57
26995,15,1,19,278,0,6,35,29
49407,14,1,13,208,0,0,29,15
6213,2,1,10,435,0,2,36,52
144774,9,1,20,334,0,20,59,10
73168,18,1,13,121,0,11,19,30
27561,15,1,37,153,0,5,51,19
53531,18,1,13,107,0,19,20,50
70261,3,1,6,409,0,8,52,5
94070,14,1,19,442,0,8,31,1
106279,12,1,25,140,0,11,54,43
121472,13,1,16,477,0,8,19,57
120844,3,1,10,280,0,1,22,38
141509,2,1,13,122,0,14,44,34
257296,18,1,15,376,0,23,27,7
48965,3,1,13,137,0,7,44,20
5314,9,1,25,334,0,12,47,47
95029,29,2,10,347,0,5,12,37
43733,18,1,25,107,0,6,2,10
97744,12,1,4,140,0,8,14,20
201503,22,1,3,116,0,21,20,59
254370,15,1,37,265,0,2,25,5
4295,12,1,18,259,0,5,35,9
71575,2,1,18,477,0,7,39,44
77216,2,1,13,122,0,5,39,39
195969,21,1,13,128,0,23,45,29
119193,1,1,6,137,0,8,15,49
48962,13,1,13,477,0,3,50,30
1067,2,1,9,477,0,6,41,18
336297,19,0,21,213,1,21,4,30
119289,14,1,20,463,0,15,2,12
81380,21,1,13,232,0,23,30,26
105485,18,1,10,107,0,17,9,1
77610,3,1,15,280,0,0,15,3
212296,12,2,19,140,0,12,36,42
164918,3,1,15,280,0,6,43,48
75353,18,1,16,121,0,0,8,6
43793,3,1,16,115,0,0,42,1
8499,2,1,19,219,0,8,56,45
79909,10,1,13,113,0,14,46,48
305396,2,1,53,122,0,5,33,15
174990,12,1,10,245,0,13,50,9
82631,11,1,13,319,0,11,4,31
106335,3,1,1,280,0,14,0,47
75685,15,1,19,245,0,18,24,20
41691,11,1,3,487,0,10,30,21
44865,18,1,3,439,0,21,15,1
281258,151,0,0,347,0,23,56,55
44595,18,1,19,107,0,12,1,45
41420,15,1,37,130,0,14,44,27
8848,21,1,18,128,0,2,17,28
81187,3,1,13,280,0,2,52,9
44060,1,1,19,134,0,1,12,56
302350,12,1,23,178,0,3,24,51
31449,1,1,19,153,0,11,21,46
103340,3,1,18,280,0,11,12,43
23207,17,1,8,128,0,15,2,43
24101,18,1,19,107,0,11,55,32
77002,12,1,13,19,0,14,39,3
86767,14,1,19,113,0,12,41,43
34936,9,1,13,334,0,0,5,57
79066,3,1,1,402,0,14,29,13
76012,13,1,27,477,0,7,29,45
68965,11,1,8,487,0,12,2,4
62803,2,1,22,122,0,4,42,52
32472,13,1,19,477,0,8,21,8
16341,3,1,13,115,0,16,18,15
55920,3,1,53,280,0,5,0,15
47220,18,1,19,107,0,11,34,52
103555,15,1,17,153,0,6,23,27
89821,11,1,19,173,0,23,52,3
99150,14,1,20,463,0,16,12,17
92673,9,1,11,234,0,16,7,48
119531,3,1,8,280,0,6,32,58
37481,3,1,18,409,0,4,31,7
41312,8,1,8,145,0,16,15,39
57911,15,1,19,265,0,3,38,19
138561,3,1,20,489,0,22,42,27
45401,32,1,19,376,0,9,35,6
69645,2,1,10,452,0,14,43,14
64531,2,1,32,236,0,6,51,29
4295,9,2,9,258,0,13,30,20
45449,3,1,30,280,0,13,40,2
88284,6,1,13,125,0,10,28,26
108341,18,1,30,121,0,12,58,29
291103,18,1,13,107,0,4,55,17
5348,1,1,19,349,0,12,58,56
342636,11,1,53,319,0,0,6,41
35149,9,1,3,134,0,23,27,7
99944,12,1,1,259,0,2,9,6
103913,18,1,19,134,0,15,47,33
12148,28,1,8,135,0,12,32,15
36183,13,1,19,400,0,10,49,17
343267,15,1,19,379,0,0,39,49
34751,2,1,19,219,0,4,37,45
111517,3,1,22,280,0,1,17,3
313372,3,2,17,280,0,23,6,15
97738,2,1,14,477,0,4,54,44
149790,3,1,19,280,0,3,53,40
32045,23,1,44,153,0,12,1,3
112681,18,1,13,439,0,4,55,4
113239,3,1,19,489,0,6,55,47
34104,15,1,22,386,0,8,58,43
50461,2,1,17,435,0,5,21,24
5665,12,1,17,259,0,2,28,10
202449,2,1,19,452,0,13,13,25
127804,2,1,18,219,0,0,36,6
67249,2,1,53,477,0,16,11,28
48245,14,1,17,439,0,4,34,32
70552,12,1,22,212,0,22,22,59
4738,15,1,9,430,0,14,22,57
86606,9,1,37,466,0,9,7,46
73516,11,1,13,469,0,0,54,56
82843,13,1,13,477,0,9,43,56
46674,12,2,22,178,0,1,15,39
5147,21,1,10,232,0,15,0,27
85536,12,1,19,245,0,17,55,6
74866,22,1,19,116,0,6,49,46
24896,2,1,8,258,0,8,18,53
43686,21,2,13,128,0,15,31,7
6740,15,2,13,3,0,22,26,38
86611,2,1,13,477,0,15,16,9
62129,9,1,19,466,0,4,15,3
17460,12,1,18,140,0,1,33,43
121091,2,1,19,237,0,7,8,43
111129,21,1,37,128,0,5,56,59
94283,1,1,14,153,0,7,12,59
11917,15,1,19,480,0,10,38,39
72105,3,1,19,280,0,6,25,47
3437,2,1,27,469,0,23,25,31
67682,3,1,22,280,0,1,34,42
135007,14,1,13,208,0,1,39,20
284169,2,1,13,219,0,3,35,33
65938,3,1,19,280,0,13,51,35
7435,14,1,12,480,0,11,35,0
144471,8,1,15,145,0,22,55,27
65501,10,1,13,377,0,12,27,32
41464,3,1,18,135,0,0,54,48
68869,28,1,13,135,0,15,51,3
5314,19,329,0,213,0,13,31,21
103335,1,1,25,178,0,17,7,6
38300,9,1,13,127,0,13,7,49
73124,18,1,13,107,0,1,23,51
119531,3,1,15,379,0,9,23,31
175789,15,1,13,265,0,14,44,10
198775,18,1,1,107,0,0,12,52
166143,14,1,30,489,0,2,57,19
194352,9,1,19,258,0,12,44,39
128558,64,1,19,459,0,23,54,47
85192,18,1,19,121,0,14,57,56
68381,2,1,19,435,0,1,17,55
49602,2,1,2,477,0,11,5,0
133783,12,1,20,245,0,15,47,58
25737,2,1,25,205,0,14,9,43
121472,3,2,20,280,0,10,59,31
76919,2,1,9,205,0,6,7,12
108881,2,1,17,452,0,11,53,50
323756,18,3866,866,107,0,21,46,49
154020,14,1,17,379,0,12,23,35
204026,9,1,13,244,0,6,38,9
51558,26,1,1,477,0,13,7,53
248689,25,1,6,259,0,3,23,51
287653,14,1,25,480,0,0,56,39
26995,9,2,47,442,0,14,1,18
42266,3,1,8,280,0,6,43,54
19736,18,1,27,121,0,16,50,1
110108,18,1,19,439,0,4,56,3
17149,10,1,13,317,0,2,12,30
277208,1,1,19,115,0,8,8,50
79950,12,1,19,178,0,3,18,25
72261,15,1,13,265,0,14,46,23
75651,18,1,13,107,0,7,46,19
55800,18,1,19,107,0,16,29,13
77403,2,1,13,205,0,14,43,3
69928,3,1,19,135,0,12,58,2
109837,9,1,13,466,0,4,24,29
120385,12,1,37,265,0,7,24,11
274134,2,1,18,435,0,1,17,57
60159,9,3543,748,234,0,3,30,36
26259,17,1,19,280,0,4,9,27
24905,2,2,19,452,0,21,33,6
56954,13,1,19,477,0,9,1,19
71739,12,1,13,481,0,4,54,25
124686,18,1,35,107,0,2,45,28
43436,17,1,13,280,0,23,23,38
109781,3,1,25,452,0,6,57,1
4360,3,1,22,280,0,6,7,31
175698,18,3032,607,107,0,13,0,54
26766,3,1,13,137,0,18,2,54
207894,25,1,19,259,0,9,49,43
6974,18,1,41,121,0,16,15,14
14475,15,1,19,245,0,14,14,51
54612,9,1,19,334,0,3,30,44
5589,2,1,15,477,0,3,57,22
141601,2,1,13,122,0,21,34,7
17380,12,1,19,140,0,1,33,36
3664,9,1,13,215,0,1,48,0
51913,3,1,19,280,0,6,4,6
214064,20,1,1,478,0,0,22,50
105433,2,1,19,205,0,2,0,11
109643,18,1,10,121,0,22,59,54
80219,8,1,10,145,0,0,50,16
56019,64,1,19,459,0,22,22,18
25041,14,1,20,439,0,17,7,7
68786,12,1,15,259,0,9,9,33
108881,15,1,20,245,0,22,10,47
242604,2,1,13,122,0,5,46,14
121994,28,1,17,135,0,23,6,46
158424,64,1,12,459,0,15,45,6
38523,9,1,1,232,0,11,36,57
112476,9,1,28,244,0,6,46,54
43550,26,1,19,266,0,5,47,50
135369,15,1,15,153,0,21,59,0
54972,1,1,13,349,0,9,37,57
42577,3,1,25,130,0,16,9,20
180262,3,1,17,442,0,13,3,47
77029,3,1,18,424,0,1,8,57
118155,9,1,19,334,0,6,6,28
147961,20,1,6,478,0,7,27,59
16469,12,1,8,328,0,6,57,30
238929,13,1,19,469,0,12,28,50
29356,23,1,20,153,0,0,3,38
37948,12,1,13,140,0,11,3,12
34840,14,1,13,379,0,17,50,34
18788,12,1,17,178,0,4,59,6
92867,8,1,19,145,0,3,17,43
25071,2,1,37,205,0,15,50,48
174371,20,1,17,259,0,21,9,16
25818,2,1,19,205,0,5,26,46
4682,2,1,22,477,0,0,19,23
5314,21,1,19,128,0,14,12,50
100102,12,1,22,328,0,15,21,20
154434,18,1,19,107,0,0,35,22
302528,12,1,10,205,0,14,39,13
46688,3,1,19,280,0,11,54,51
30779,18,3032,607,107,0,10,9,35
117898,12,1,25,245,0,18,25,6
93869,14,1,19,379,0,21,14,28
120361,15,1,19,315,0,3,7,31
71483,6,1,18,459,0,2,47,12
99344,2,1,17,219,0,2,25,3
15695,24,1,12,105,0,1,41,48
92491,3,1,17,480,0,7,39,30
51675,9,1,13,466,0,8,18,24
123958,12,2,19,265,0,22,21,29
55705,1,1,19,135,0,20,52,53
77085,12,1,13,259,0,15,17,51
63840,11,1,7,487,0,5,42,11
47577,14,1,19,480,0,11,27,51
98971,21,1,19,232,0,10,28,16
67188,18,1,6,439,0,15,24,20
93070,3,1,25,280,0,5,54,52
4052,18,1,22,107,0,16,12,12
44725,9,1,13,466,0,20,21,53
133802,12,1,53,409,0,4,55,13
4451,15,1,8,3,0,10,40,48
81341,9,1,13,466,0,11,34,40
69372,14,1,9,134,0,12,43,20
37437,18,1,1,134,0,11,31,59
107091,9,2,87,442,0,5,41,12
143235,1,1,13,153,0,7,16,10
90509,11,1,13,219,0,13,57,37
51541,12,1,2,481,0,3,33,17
58614,9,1,19,134,0,23,15,58
5314,18,1,13,121,0,14,7,43
84896,29,2,13,343,0,11,51,43
41425,28,1,13,135,0,5,24,13
192389,12,2,13,265,0,12,49,41
7785,27,1,3,153,0,12,11,27
170446,3,1,6,280,0,1,45,10
95766,1,1,25,178,0,17,17,38
190499,26,1,19,266,0,6,31,46
123908,25,2,9,259,0,12,10,34
116740,15,1,13,278,0,8,57,44
41510,3,1,18,424,0,14,57,30
44744,7,2,47,101,0,10,44,42
118578,3,1,19,417,0,5,54,56
16143,12,1,19,178,0,0,31,21
37948,2,1,13,452,0,0,20,15
72459,12,1,19,178,0,12,17,27
90387,14,1,15,401,0,14,47,52
55920,21,1,43,128,0,16,47,3
62129,18,1,37,107,0,9,59,5
106035,11,1,13,319,0,14,56,50
48147,13,1,30,477,0,9,51,25
86419,9,1,1,134,0,1,1,21
77061,103,1,19,21,0,11,52,42
174783,12,1,43,259,0,5,2,46
100785,3,1,19,173,0,16,45,53
81981,3,1,35,280,0,2,50,52
101221,26,1,14,477,0,10,54,52
154937,9,1,19,234,0,23,49,57
99897,12,2,56,259,0,11,44,38
175841,12,1,19,205,0,4,0,55
73620,28,1,13,135,0,9,42,34
71569,1,1,26,135,0,5,46,46
234918,3,1,19,280,0,1,45,14
41437,9,1,25,466,0,23,55,23
91260,18,1,19,121,0,22,28,48
5348,18,1,13,121,0,15,1,23
66077,9,1,13,215,0,1,48,24
105314,9,1,13,466,0,8,30,6
109001,3,1,22,280,0,11,49,38
89458,7,1,13,101,0,10,33,15
198713,3,1,13,280,0,0,1,13
90485,3,1,37,153,0,10,15,12
50300,3,1,13,280,0,7,6,2
73206,9,1,15,232,0,16,3,15
148923,1,1,8,115,0,11,13,15
105192,14,1,22,349,0,10,57,30
95603,26,1,19,121,0,9,18,36
131760,12,1,19,178,0,5,32,34
53454,3,1,8,280,0,13,4,20
198953,3,1,18,280,0,2,56,10
58404,9,1,8,466,0,12,0,10
112581,3,1,13,205,0,2,54,50
84934,12,1,20,424,0,14,48,35
95856,11,1,25,173,0,9,40,29
261669,150,1,19,110,0,4,43,30
125222,18,1,13,107,0,15,54,24
15727,15,1,13,245,0,12,53,37
26449,12,1,19,328,0,8,28,32
58529,3,1,25,371,0,2,47,41
5011,18,1,19,134,0,23,28,31
226844,21,1,17,128,0,2,56,17
123276,12,1,19,265,0,4,21,51
49938,3,1,16,280,0,15,7,4
38648,9,1,10,244,0,15,58,17
32587,3,1,8,489,0,0,0,20
7210,8,1,22,145,0,10,41,54
85625,18,1,23,449,0,8,0,11
66824,3,1,6,417,0,5,12,19
49767,2,1,37,469,0,7,1,35
167693,3,1,13,424,0,4,27,14
107155,2,1,19,122,0,13,27,49
73487,3,1,22,452,0,14,20,47
111482,21,1,13,128,0,7,55,7
100654,3,1,18,280,0,6,11,28
127685,15,1,14,386,0,7,27,2
86436,150,1,19,110,0,8,8,15
4759,3,1,19,280,0,9,10,22
80900,25,1,9,259,0,11,8,44
155008,18,1,7,107,0,10,41,8
340578,9,2,22,134,0,9,37,0
27918,8,1,19,259,0,17,10,37
79576,15,1,8,245,0,23,9,36
169420,13,2,18,400,0,7,5,50
255896,8,1,15,145,0,9,25,43
22170,7,1,19,101,0,10,38,56
114816,12,1,13,245,0,17,22,56
347511,2,1,8,469,0,2,24,51
132183,14,1,19,134,0,4,41,39
72671,3,1,37,280,0,11,11,17
17362,13,1,17,400,0,9,58,7
95820,9,1,6,442,0,9,57,44
125222,13,1,13,400,0,8,6,11
107244,24,2,32,105,0,6,27,8
119337,3,1,18,480,0,14,45,44
140064,9,2,49,234,0,7,14,26
231915,12,1,17,265,0,13,36,17
22085,2,1,19,469,0,4,22,48
109737,28,1,12,135,0,5,52,31
28564,3,1,13,280,0,0,56,15
65590,3,1,18,173,0,14,57,21
4691,18,1,30,107,0,3,24,29
36476,18,1,13,439,0,0,9,22
76372,18,1,19,107,0,8,27,12
87540,15,1,19,245,0,12,4,20
124924,3,2,9,280,0,10,28,8
122042,3,1,1,280,0,1,20,10
32457,1,1,19,137,0,13,14,54
219680,32,1,1,376,0,6,23,0
64047,1,1,19,115,0,7,57,46
48240,3,1,13,30,0,11,16,6
180554,3,1,13,424,0,1,34,24
67772,3,1,28,153,0,22,40,49
7813,15,1,13,245,0,12,52,56
95633,3,1,19,424,0,2,55,19
52010,12,1,23,259,0,6,55,18
97670,3,1,13,480,0,13,53,9
221478,12,1,14,265,0,4,46,37
49582,18,1,37,134,0,17,50,42
12282,2,1,19,237,0,6,2,9
212420,3,1,13,280,0,2,56,14
111969,18,1,27,121,0,4,32,11
2207,1,1,18,153,0,14,9,17
5314,12,2,13,140,0,10,52,27
49025,15,1,13,430,0,18,2,58
72214,9,1,19,215,0,8,22,47
25832,8,2,11,259,0,8,42,1
40449,13,1,19,477,0,3,22,11
65710,14,1,19,463,0,23,50,12
42208,2,1,14,237,0,1,0,15
59595,8,1,46,145,0,16,5,17
84703,3,1,6,115,0,16,24,17
115292,12,1,28,328,0,9,21,50
80188,27,1,43,153,0,4,43,6
170912,15,1,8,130,0,2,6,10
90358,15,1,19,111,0,23,55,9
35520,11,1,19,219,0,23,56,21
59441,3,1,19,280,0,4,52,41
52024,18,1,25,134,0,12,40,9
73516,3,1,19,280,0,12,51,16
30981,18,3543,748,107,0,16,38,9
69056,13,1,17,400,0,22,51,37
27918,3,1,20,137,0,17,19,57
116178,18,1,17,439,0,1,27,35
52766,3,1,9,280,0,2,0,33
115375,2,1,25,452,0,9,7,48
47337,2,2,9,435,0,14,16,2
20152,3,1,9,280,0,7,9,33
18546,8,1,37,145,0,13,57,16
83866,7,1,2,101,0,7,19,12
174027,9,1,19,334,0,2,9,43
97018,14,1,19,349,0,12,13,56
56269,3,1,19,409,0,5,17,20
31295,2,1,19,477,0,4,49,13
41471,15,2,42,3,0,11,38,32
5348,9,1,8,244,0,15,5,13
91190,1,1,6,134,0,14,21,30
219341,3,1,34,489,0,23,54,48
162820,3,1,13,379,0,14,5,39
116689,13,1,19,400,0,19,13,33
5348,12,1,41,340,0,12,44,54
42363,2,1,12,219,0,18,14,27
105323,2,1,18,205,0,3,50,14
70335,9,2,109,215,0,7,16,27
44067,15,1,3,278,0,8,56,28
79909,13,1,13,477,0,3,42,56
244540,3,1,13,371,0,1,6,0
6145,18,1,19,121,0,3,16,6
60069,29,1,14,213,0,8,57,17
81138,14,1,6,371,0,0,33,2
8210,15,1,13,245,0,4,41,4
152977,8,1,19,145,0,23,38,30
112581,2,1,9,219,0,15,9,41
134371,3,1,19,280,0,3,56,43
99226,2,1,1,477,0,11,13,58
43890,15,1,25,3,0,10,18,23
85120,2,1,19,122,0,10,36,11
329045,23,1,19,153,0,13,53,36
32187,8,1,28,259,0,13,33,47
46656,1,1,40,113,0,23,57,50
75634,12,1,15,259,0,12,26,27
8259,9,1,13,334,0,11,6,1
30246,13,1,6,477,0,2,18,52
77240,3,1,18,280,0,7,58,33
39180,2,1,13,477,0,6,35,23
85278,8,1,19,145,0,11,1,11
2027,11,1,13,325,0,16,4,51
184529,3,1,19,280,0,3,42,0
132622,18,1,13,439,0,13,1,39
29346,11,1,13,481,0,5,46,8
28730,15,1,10,265,0,10,17,25
2810,9,1,8,232,0,15,0,55
111486,12,1,11,328,0,11,7,1
123817,15,1,15,130,0,4,0,40
34295,12,1,13,328,0,17,54,2
90966,18,1,18,107,0,8,39,48
3262,9,1,9,489,0,10,37,57
146251,18,3032,607,107,0,11,17,59
96831,13,1,19,477,0,3,55,40
50275,12,1,19,265,0,12,25,31
73487,12,1,35,326,0,17,54,44
